country_region,province_state,date,confirmed,deaths,recovered,active
US,New York,2021-11-20,5226,93,,
US,New York,2021-11-20,13516,129,,
US,New York,2021-11-20,5099,61,,
US,New York,2021-11-20,0,333,,
US,New York,2021-11-20,12920,100,,
US,New York,2021-11-20,322390,10384,,
US,New York,2021-11-20,16649,189,,
US,New York,2021-11-20,91384,1964,,
US,New York,2021-11-20,54824,782,,
US,New York,2021-11-20,23236,218,,
US,New York,2021-11-20,18599,237,,
US,New York,2021-11-20,2538,24,,
US,New York,2021-11-20,1816,20,,
US,New York,2021-11-20,3047,65,,
US,New York,2021-11-20,12258,142,,
US,New York,2021-11-20,11827,186,,
US,New York,2021-11-20,250019,3669,,
US,New York,2021-11-20,9208,88,,
US,New York,2021-11-20,6118,73,,
US,New York,2021-11-20,7121,61,,
US,New York,2021-11-20,18463,287,,
US,New York,2021-11-20,138,2,,
US,New York,2021-11-20,6786,91,,
US,New York,2021-11-20,6136,74,,
US,New York,2021-11-20,9682,99,,
US,New York,2021-11-20,146579,2354,,
US,New York,2021-11-20,5007,63,,
US,New York,2021-11-20,1906,31,,
US,New York,2021-11-21,33536,406,,
US,New York,2021-11-21,5729,117,,
US,New York,2021-11-21,211920,6797,,
US,New York,2021-11-21,27463,430,,
US,New York,2021-11-21,9477,149,,
US,New York,2021-11-21,9471,111,,
US,New York,2021-11-21,14201,187,,
US,New York,2021-11-21,12401,171,,
US,New York,2021-11-21,5354,94,,
US,New York,2021-11-21,7772,44,,
US,New York,2021-11-21,5502,113,,
US,New York,2021-11-21,5965,87,,
US,New York,2021-11-21,4196,51,,
US,New York,2021-11-21,37367,506,,
US,New York,2021-11-21,119565,2021,,
US,New York,2021-11-21,2870,37,,
US,New York,2021-11-21,5137,25,,
US,New York,2021-11-21,7537,109,,
US,New York,2021-11-21,8241,142,,
US,New York,2021-11-21,4774,87,,
US,New York,2021-11-21,506,3,,
US,New York,2021-11-21,7967,139,,
US,New York,2021-11-21,10799,103,,
US,New York,2021-11-21,345962,10940,,
US,New York,2021-11-21,4039,39,,
US,New York,2021-11-21,6870,74,,
US,New York,2021-11-21,7097,107,,
US,New York,2021-11-21,94310,1234,,
US,New York,2021-11-21,6922,159,,
US,New York,2021-11-21,222290,3323,,
US,New York,2021-11-21,174361,4658,,
US,New York,2021-11-21,27372,413,,
US,New York,2021-11-21,32008,628,,
US,New York,2021-11-21,57751,805,,
US,New York,2021-11-21,11170,116,,
US,New York,2021-11-21,60861,936,,
US,New York,2021-11-21,5256,94,,
US,New York,2021-11-21,13587,130,,
US,New York,2021-11-21,5118,61,,
US,New York,2021-11-21,0,334,,
US,New York,2021-11-21,12937,101,,
US,New York,2021-11-21,323231,10386,,
US,New York,2021-11-21,16716,189,,
US,New York,2021-11-21,91621,1964,,
US,New York,2021-11-21,54877,782,,
US,New York,2021-11-21,23402,220,,
US,New York,2021-11-21,18687,237,,
US,New York,2021-11-21,2558,24,,
US,New York,2021-11-21,1834,20,,
US,New York,2021-11-21,3075,65,,
US,New York,2021-11-21,12318,142,,
US,New York,2021-11-21,11897,186,,
US,New York,2021-11-21,250605,3669,,
US,New York,2021-11-21,9239,88,,
US,New York,2021-11-21,6145,73,,
US,New York,2021-11-21,7186,61,,
US,New York,2021-11-21,18523,287,,
US,New York,2021-11-21,136,2,,
US,New York,2021-11-21,6845,91,,
US,New York,2021-11-21,6216,74,,
US,New York,2021-11-21,9736,99,,
US,New York,2021-11-21,146735,2354,,
US,New York,2021-11-21,5039,63,,
US,New York,2021-11-21,1918,33,,
US,New York,2021-11-22,33612,407,,
US,New York,2021-11-22,5765,118,,
US,New York,2021-11-22,212028,6797,,
US,New York,2021-11-22,27542,430,,
US,New York,2021-11-22,9532,149,,
US,New York,2021-11-22,9494,112,,
US,New York,2021-11-22,14290,187,,
US,New York,2021-11-22,12445,171,,
US,New York,2021-11-22,5367,94,,
US,New York,2021-11-22,7806,44,,
US,New York,2021-11-22,5531,113,,
US,New York,2021-11-22,5974,87,,
US,New York,2021-11-22,4211,51,,
US,New York,2021-11-22,37434,506,,
US,New York,2021-11-22,120085,2022,,
US,New York,2021-11-22,2882,37,,
US,New York,2021-11-22,5160,25,,
US,New York,2021-11-22,7572,109,,
US,New York,2021-11-22,8283,142,,
US,New York,2021-11-22,4787,88,,
US,New York,2021-11-22,506,3,,
US,New York,2021-11-22,8007,140,,
US,New York,2021-11-22,10839,105,,
US,New York,2021-11-22,346352,10940,,
US,New York,2021-11-22,4045,39,,
US,New York,2021-11-22,6905,74,,
US,New York,2021-11-22,7118,108,,
US,New York,2021-11-22,94694,1239,,
US,New York,2021-11-22,6936,159,,
US,New York,2021-11-22,222638,3323,,
US,New York,2021-11-22,174620,4658,,
US,New York,2021-11-22,27501,413,,
US,New York,2021-11-22,32143,629,,
US,New York,2021-11-22,57914,806,,
US,New York,2021-11-22,11219,116,,
US,New York,2021-11-22,60997,936,,
US,New York,2021-11-22,5271,95,,
US,New York,2021-11-22,13628,132,,
US,New York,2021-11-22,5146,61,,
US,New York,2021-11-22,0,334,,
US,New York,2021-11-22,12954,101,,
US,New York,2021-11-22,323559,10386,,
US,New York,2021-11-22,16790,190,,
US,New York,2021-11-22,91745,1964,,
US,New York,2021-11-22,54921,782,,
US,New York,2021-11-22,23523,220,,
US,New York,2021-11-22,18769,237,,
US,New York,2021-11-22,2573,24,,
US,New York,2021-11-22,1842,20,,
US,New York,2021-11-22,3082,66,,
US,New York,2021-11-22,12358,142,,
US,New York,2021-11-22,11959,186,,
US,New York,2021-11-22,251064,3669,,
US,New York,2021-11-22,9249,89,,
US,New York,2021-11-22,6155,73,,
US,New York,2021-11-22,7189,61,,
US,New York,2021-11-22,18592,287,,
US,New York,2021-11-22,136,2,,
US,New York,2021-11-22,6877,93,,
US,New York,2021-11-22,6257,74,,
US,New York,2021-11-22,9779,100,,
US,New York,2021-11-22,146872,2354,,
US,New York,2021-11-22,5055,63,,
US,New York,2021-11-22,1924,33,,
US,New York,2021-11-23,33672,407,,
US,New York,2021-11-23,5795,118,,
US,New York,2021-11-23,212224,6798,,
US,New York,2021-11-23,27611,431,,
US,New York,2021-11-23,9584,151,,
US,New York,2021-11-23,9516,112,,
US,New York,2021-11-23,14349,188,,
US,New York,2021-11-23,12482,171,,
US,New York,2021-11-23,5398,95,,
US,New York,2021-11-23,7827,45,,
US,New York,2021-11-23,5548,113,,
US,New York,2021-11-23,5983,88,,
US,New York,2021-11-23,4225,51,,
US,New York,2021-11-23,37487,506,,
US,New York,2021-11-23,120684,2024,,
US,New York,2021-11-23,2890,37,,
US,New York,2021-11-23,5191,25,,
US,New York,2021-11-23,7602,109,,
US,New York,2021-11-23,8322,142,,
US,New York,2021-11-23,4818,88,,
US,New York,2021-11-23,507,3,,
US,New York,2021-11-23,8045,140,,
US,New York,2021-11-23,10919,105,,
US,New York,2021-11-23,346782,10946,,
US,New York,2021-11-23,4066,39,,
US,New York,2021-11-23,6936,74,,
US,New York,2021-11-23,7146,108,,
US,New York,2021-11-23,95016,1241,,
US,New York,2021-11-23,6966,159,,
US,New York,2021-11-23,222982,3324,,
US,New York,2021-11-23,174884,4657,,
US,New York,2021-11-23,27685,413,,
US,New York,2021-11-23,32265,634,,
US,New York,2021-11-23,58070,806,,
US,New York,2021-11-23,11292,117,,
US,New York,2021-11-23,61097,936,,
US,New York,2021-11-23,5294,95,,
US,New York,2021-11-23,13702,132,,
US,New York,2021-11-23,5171,61,,
US,New York,2021-11-23,0,335,,
US,New York,2021-11-23,12972,101,,
US,New York,2021-11-23,324008,10389,,
US,New York,2021-11-23,16851,190,,
US,New York,2021-11-23,91840,1965,,
US,New York,2021-11-23,54984,782,,
US,New York,2021-11-23,23660,220,,
US,New York,2021-11-23,18813,239,,
US,New York,2021-11-23,2589,24,,
US,New York,2021-11-23,1851,20,,
US,New York,2021-11-23,3094,67,,
US,New York,2021-11-23,12390,142,,
US,New York,2021-11-23,11998,186,,
US,New York,2021-11-23,251472,3670,,
US,New York,2021-11-23,9277,89,,
US,New York,2021-11-23,6166,73,,
US,New York,2021-11-23,7215,61,,
US,New York,2021-11-23,18629,287,,
US,New York,2021-11-23,136,2,,
US,New York,2021-11-23,6919,94,,
US,New York,2021-11-23,6309,74,,
US,New York,2021-11-23,9834,101,,
US,New York,2021-11-23,147019,2354,,
US,New York,2021-11-23,5076,63,,
US,New York,2021-11-23,1932,33,,
US,New York,2021-11-24,33776,408,,
US,New York,2021-11-24,5820,118,,
US,New York,2021-11-24,212370,6802,,
US,New York,2021-11-24,27729,431,,
US,New York,2021-11-24,9667,152,,
US,New York,2021-11-24,9550,112,,
US,New York,2021-11-24,14491,189,,
US,New York,2021-11-24,12548,172,,
US,New York,2021-11-24,5426,95,,
US,New York,2021-11-24,7853,45,,
US,New York,2021-11-24,5568,113,,
US,New York,2021-11-24,5999,88,,
US,New York,2021-11-24,4254,51,,
US,New York,2021-11-24,37547,506,,
US,New York,2021-11-24,121435,2026,,
US,New York,2021-11-24,2907,37,,
US,New York,2021-11-24,5214,25,,
US,New York,2021-11-24,7639,109,,
US,New York,2021-11-24,8373,143,,
US,New York,2021-11-24,4838,88,,
US,New York,2021-11-24,508,3,,
US,New York,2021-11-24,8085,141,,
US,New York,2021-11-24,10998,105,,
US,New York,2021-11-24,347208,10951,,
US,New York,2021-11-24,4101,39,,
US,New York,2021-11-24,6973,74,,
US,New York,2021-11-24,7179,108,,
US,New York,2021-11-24,95455,1243,,
US,New York,2021-11-24,6997,159,,
US,New York,2021-11-24,223456,3324,,
US,New York,2021-11-24,175171,4657,,
US,New York,2021-11-24,27914,413,,
US,New York,2021-11-24,32453,634,,
US,New York,2021-11-24,58327,807,,
US,New York,2021-11-24,11364,118,,
US,New York,2021-11-24,61263,944,,
US,New York,2021-11-24,5328,95,,
US,New York,2021-11-24,13796,132,,
US,New York,2021-11-24,5202,61,,
US,New York,2021-11-24,0,335,,
US,New York,2021-11-24,12997,101,,
US,New York,2021-11-24,324401,10394,,
US,New York,2021-11-24,16941,190,,
US,New York,2021-11-24,91966,1967,,
US,New York,2021-11-24,55056,782,,
US,New York,2021-11-24,23823,220,,
US,New York,2021-11-24,18922,242,,
US,New York,2021-11-24,2603,24,,
US,New York,2021-11-24,1858,20,,
US,New York,2021-11-24,3120,67,,
US,New York,2021-11-24,12474,143,,
US,New York,2021-11-24,12059,187,,
US,New York,2021-11-24,252053,3673,,
US,New York,2021-11-24,9324,90,,
US,New York,2021-11-24,6209,73,,
US,New York,2021-11-24,7223,61,,
US,New York,2021-11-24,18701,288,,
US,New York,2021-11-24,136,2,,
US,New York,2021-11-24,6984,94,,
US,New York,2021-11-24,6370,75,,
US,New York,2021-11-24,9897,101,,
US,New York,2021-11-24,147177,2354,,
US,New York,2021-11-24,5123,64,,
US,New York,2021-11-24,1943,33,,
US,New York,2021-11-25,33929,409,,
US,New York,2021-11-25,5867,119,,
US,New York,2021-11-25,212370,6802,,
US,New York,2021-11-25,27865,432,,
US,New York,2021-11-25,9777,154,,
US,New York,2021-11-25,9585,112,,
US,New York,2021-11-25,14614,189,,
US,New York,2021-11-25,12630,174,,
US,New York,2021-11-25,5452,95,,
US,New York,2021-11-25,7904,46,,
US,New York,2021-11-25,5600,113,,
US,New York,2021-11-25,6020,88,,
US,New York,2021-11-25,4282,51,,
US,New York,2021-11-25,37627,507,,
US,New York,2021-11-25,122293,2028,,
US,New York,2021-11-25,2927,37,,
US,New York,2021-11-25,5253,25,,
US,New York,2021-11-25,7678,109,,
US,New York,2021-11-25,8444,143,,
US,New York,2021-11-25,4861,88,,
US,New York,2021-11-25,510,3,,
US,New York,2021-11-25,8139,141,,
US,New York,2021-11-25,11088,105,,
US,New York,2021-11-25,347208,10951,,
US,New York,2021-11-25,4125,39,,
US,New York,2021-11-25,7037,75,,
US,New York,2021-11-25,7219,108,,
US,New York,2021-11-25,96018,1244,,
US,New York,2021-11-25,7027,159,,
US,New York,2021-11-25,223988,3326,,
US,New York,2021-11-25,175500,4657,,
US,New York,2021-11-25,28121,414,,
US,New York,2021-11-25,32627,634,,
US,New York,2021-11-25,58601,808,,
US,New York,2021-11-25,11437,118,,
US,New York,2021-11-25,61473,944,,
US,New York,2021-11-25,5359,95,,
US,New York,2021-11-25,13890,132,,
US,New York,2021-11-25,5255,61,,
US,New York,2021-11-25,0,336,,
US,New York,2021-11-25,13013,101,,
US,New York,2021-11-25,324401,10394,,
US,New York,2021-11-25,17067,192,,
US,New York,2021-11-25,91966,1967,,
US,New York,2021-11-25,55139,782,,
US,New York,2021-11-25,24009,222,,
US,New York,2021-11-25,19020,243,,
US,New York,2021-11-25,2615,24,,
US,New York,2021-11-25,1876,20,,
US,New York,2021-11-25,3145,67,,
US,New York,2021-11-25,12554,143,,
US,New York,2021-11-25,12197,187,,
US,New York,2021-11-25,252799,3673,,
US,New York,2021-11-25,9393,90,,
US,New York,2021-11-25,6236,73,,
US,New York,2021-11-25,7281,61,,
US,New York,2021-11-25,18785,288,,
US,New York,2021-11-25,136,2,,
US,New York,2021-11-25,7070,94,,
US,New York,2021-11-25,6456,76,,
US,New York,2021-11-25,9986,101,,
US,New York,2021-11-25,147370,2354,,
US,New York,2021-11-25,5166,64,,
US,New York,2021-11-25,1953,33,,
US,New York,2021-11-26,34056,409,,
US,New York,2021-11-26,5896,119,,
US,New York,2021-11-26,212709,6803,,
US,New York,2021-11-26,27944,432,,
US,New York,2021-11-26,9824,154,,
US,New York,2021-11-26,9618,112,,
US,New York,2021-11-26,14703,189,,
US,New York,2021-11-26,12691,174,,
US,New York,2021-11-26,5479,95,,
US,New York,2021-11-26,7953,46,,
US,New York,2021-11-26,5617,113,,
US,New York,2021-11-26,6040,88,,
US,New York,2021-11-26,4301,51,,
US,New York,2021-11-26,37697,507,,
US,New York,2021-11-26,122887,2028,,
US,New York,2021-11-26,2946,37,,
US,New York,2021-11-26,5291,25,,
US,New York,2021-11-26,7719,109,,
US,New York,2021-11-26,8495,143,,
US,New York,2021-11-26,4877,88,,
US,New York,2021-11-26,510,3,,
US,New York,2021-11-26,8165,141,,
US,New York,2021-11-26,11123,105,,
US,New York,2021-11-26,348319,10956,,
US,New York,2021-11-26,4145,39,,
US,New York,2021-11-26,7079,75,,
US,New York,2021-11-26,7246,108,,
US,New York,2021-11-26,96417,1244,,
US,New York,2021-11-26,7073,159,,
US,New York,2021-11-26,224379,3326,,
US,New York,2021-11-26,175771,4661,,
US,New York,2021-11-26,28265,414,,
US,New York,2021-11-26,32768,634,,
US,New York,2021-11-26,58795,808,,
US,New York,2021-11-26,11499,118,,
US,New York,2021-11-26,61633,944,,
US,New York,2021-11-26,5390,95,,
US,New York,2021-11-26,13956,132,,
US,New York,2021-11-26,5278,61,,
US,New York,2021-11-26,0,336,,
US,New York,2021-11-26,13055,101,,
US,New York,2021-11-26,325272,10405,,
US,New York,2021-11-26,17147,192,,
US,New York,2021-11-26,92247,1967,,
US,New York,2021-11-26,55201,782,,
US,New York,2021-11-26,24180,222,,
US,New York,2021-11-26,19131,243,,
US,New York,2021-11-26,2623,24,,
US,New York,2021-11-26,1900,20,,
US,New York,2021-11-26,3171,67,,
US,New York,2021-11-26,12634,143,,
US,New York,2021-11-26,12268,187,,
US,New York,2021-11-26,253212,3673,,
US,New York,2021-11-26,9443,90,,
US,New York,2021-11-26,6274,73,,
US,New York,2021-11-26,7341,61,,
US,New York,2021-11-26,18865,288,,
US,New York,2021-11-26,142,2,,
US,New York,2021-11-26,7131,94,,
US,New York,2021-11-26,6523,76,,
US,New York,2021-11-26,10020,101,,
US,New York,2021-11-26,147549,2354,,
US,New York,2021-11-26,5199,64,,
US,New York,2021-11-26,1967,33,,
US,New York,2021-11-27,34116,411,,
US,New York,2021-11-27,5917,120,,
US,New York,2021-11-27,212709,6803,,
US,New York,2021-11-27,27982,432,,
US,New York,2021-11-27,9879,155,,
US,New York,2021-11-27,9639,113,,
US,New York,2021-11-27,14797,191,,
US,New York,2021-11-27,12726,174,,
US,New York,2021-11-27,5490,95,,
US,New York,2021-11-27,7980,47,,
US,New York,2021-11-27,5639,113,,
US,New York,2021-11-27,6047,89,,
US,New York,2021-11-27,4320,51,,
US,New York,2021-11-27,37733,508,,
US,New York,2021-11-27,123297,2038,,
US,New York,2021-11-27,2953,37,,
US,New York,2021-11-27,5335,25,,
US,New York,2021-11-27,7739,110,,
US,New York,2021-11-27,8541,143,,
US,New York,2021-11-27,4891,89,,
US,New York,2021-11-27,510,3,,
US,New York,2021-11-27,8180,143,,
US,New York,2021-11-27,11202,105,,
US,New York,2021-11-27,348319,10956,,
US,New York,2021-11-27,4157,40,,
US,New York,2021-11-27,7114,76,,
US,New York,2021-11-27,7259,108,,
US,New York,2021-11-27,96726,1246,,
US,New York,2021-11-27,7081,162,,
US,New York,2021-11-27,224617,3328,,
US,New York,2021-11-27,175982,4661,,
US,New York,2021-11-27,28378,417,,
US,New York,2021-11-27,32856,635,,
US,New York,2021-11-27,58942,813,,
US,New York,2021-11-27,11552,119,,
US,New York,2021-11-27,61721,944,,
US,New York,2021-11-27,5414,95,,
US,New York,2021-11-27,14008,132,,
US,New York,2021-11-27,5301,61,,
US,New York,2021-11-27,0,338,,
US,New York,2021-11-27,13074,101,,
US,New York,2021-11-27,325272,10405,,
US,New York,2021-11-27,17188,192,,
US,New York,2021-11-27,92247,1967,,
US,New York,2021-11-27,55272,783,,
US,New York,2021-11-27,24261,223,,
US,New York,2021-11-27,19154,244,,
US,New York,2021-11-27,2637,24,,
US,New York,2021-11-27,1914,20,,
US,New York,2021-11-27,3190,67,,
US,New York,2021-11-27,12660,143,,
US,New York,2021-11-27,12315,188,,
US,New York,2021-11-27,253486,3677,,
US,New York,2021-11-27,9464,90,,
US,New York,2021-11-27,6280,73,,
US,New York,2021-11-27,7352,61,,
US,New York,2021-11-27,18908,290,,
US,New York,2021-11-27,142,2,,
US,New York,2021-11-27,7165,96,,
US,New York,2021-11-27,6562,77,,
US,New York,2021-11-27,10072,101,,
US,New York,2021-11-27,147642,2354,,
US,New York,2021-11-27,5229,64,,
US,New York,2021-11-27,1972,33,,
US,New York,2021-11-28,34221,411,,
US,New York,2021-11-28,5929,120,,
US,New York,2021-11-28,212709,6803,,
US,New York,2021-11-28,28056,432,,
US,New York,2021-11-28,9898,156,,
US,New York,2021-11-28,9653,113,,
US,New York,2021-11-28,14837,191,,
US,New York,2021-11-28,12740,174,,
US,New York,2021-11-28,5508,95,,
US,New York,2021-11-28,8017,47,,
US,New York,2021-11-28,5664,113,,
US,New York,2021-11-28,6053,89,,
US,New York,2021-11-28,4344,51,,
US,New York,2021-11-28,37798,508,,
US,New York,2021-11-28,123801,2040,,
US,New York,2021-11-28,2964,37,,
US,New York,2021-11-28,5365,26,,
US,New York,2021-11-28,7768,110,,
US,New York,2021-11-28,8556,144,,
US,New York,2021-11-28,4911,89,,
US,New York,2021-11-28,511,3,,
US,New York,2021-11-28,8228,143,,
US,New York,2021-11-28,11237,105,,
US,New York,2021-11-28,348319,10956,,
US,New York,2021-11-28,4169,40,,
US,New York,2021-11-28,7132,76,,
US,New York,2021-11-28,7285,108,,
US,New York,2021-11-28,96981,1248,,
US,New York,2021-11-28,7110,162,,
US,New York,2021-11-28,225182,3328,,
US,New York,2021-11-28,176304,4661,,
US,New York,2021-11-28,28469,418,,
US,New York,2021-11-28,32950,637,,
US,New York,2021-11-28,59057,816,,
US,New York,2021-11-28,11592,119,,
US,New York,2021-11-28,61914,944,,
US,New York,2021-11-28,5434,96,,
US,New York,2021-11-28,14047,133,,
US,New York,2021-11-28,5321,62,,
US,New York,2021-11-28,0,338,,
US,New York,2021-11-28,13091,101,,
US,New York,2021-11-28,325272,10405,,
US,New York,2021-11-28,17260,192,,
US,New York,2021-11-28,92247,1967,,
US,New York,2021-11-28,55357,783,,
US,New York,2021-11-28,24400,224,,
US,New York,2021-11-28,19229,244,,
US,New York,2021-11-28,2654,24,,
US,New York,2021-11-28,1919,20,,
US,New York,2021-11-28,3200,67,,
US,New York,2021-11-28,12724,143,,
US,New York,2021-11-28,12372,189,,
US,New York,2021-11-28,254334,3681,,
US,New York,2021-11-28,9500,90,,
US,New York,2021-11-28,6297,73,,
US,New York,2021-11-28,7359,61,,
US,New York,2021-11-28,18957,290,,
US,New York,2021-11-28,142,2,,
US,New York,2021-11-28,7219,96,,
US,New York,2021-11-28,6606,78,,
US,New York,2021-11-28,10115,102,,
US,New York,2021-11-28,147821,2356,,
US,New York,2021-11-28,5252,65,,
US,New York,2021-11-28,1974,33,,
US,New York,2021-11-29,34293,412,,
US,New York,2021-11-29,5951,122,,
US,New York,2021-11-29,213189,6803,,
US,New York,2021-11-29,28142,433,,
US,New York,2021-11-29,9932,156,,
US,New York,2021-11-29,9680,113,,
US,New York,2021-11-29,14898,192,,
US,New York,2021-11-29,12781,174,,
US,New York,2021-11-29,5527,95,,
US,New York,2021-11-29,8063,48,,
US,New York,2021-11-29,5681,113,,
US,New York,2021-11-29,6073,89,,
US,New York,2021-11-29,4366,51,,
US,New York,2021-11-29,37875,510,,
US,New York,2021-11-29,124141,2046,,
US,New York,2021-11-29,2975,37,,
US,New York,2021-11-29,5386,26,,
US,New York,2021-11-29,7805,114,,
US,New York,2021-11-29,8576,144,,
US,New York,2021-11-29,4917,89,,
US,New York,2021-11-29,512,3,,
US,New York,2021-11-29,8273,143,,
US,New York,2021-11-29,11301,105,,
US,New York,2021-11-29,349625,10965,,
US,New York,2021-11-29,4175,40,,
US,New York,2021-11-29,7172,76,,
US,New York,2021-11-29,7321,108,,
US,New York,2021-11-29,97295,1251,,
US,New York,2021-11-29,7159,162,,
US,New York,2021-11-29,225634,3330,,
US,New York,2021-11-29,176533,4663,,
US,New York,2021-11-29,28560,419,,
US,New York,2021-11-29,33056,639,,
US,New York,2021-11-29,59188,817,,
US,New York,2021-11-29,11631,119,,
US,New York,2021-11-29,62042,944,,
US,New York,2021-11-29,5457,96,,
US,New York,2021-11-29,14083,133,,
US,New York,2021-11-29,5342,63,,
US,New York,2021-11-29,0,338,,
US,New York,2021-11-29,13122,101,,
US,New York,2021-11-29,326458,10406,,
US,New York,2021-11-29,17336,192,,
US,New York,2021-11-29,92654,1969,,
US,New York,2021-11-29,55405,783,,
US,New York,2021-11-29,24504,225,,
US,New York,2021-11-29,19284,244,,
US,New York,2021-11-29,2658,24,,
US,New York,2021-11-29,1923,20,,
US,New York,2021-11-29,3223,67,,
US,New York,2021-11-29,12754,143,,
US,New York,2021-11-29,12418,190,,
US,New York,2021-11-29,254886,3682,,
US,New York,2021-11-29,9541,90,,
US,New York,2021-11-29,6325,73,,
US,New York,2021-11-29,7372,61,,
US,New York,2021-11-29,19008,291,,
US,New York,2021-11-29,141,2,,
US,New York,2021-11-29,7255,96,,
US,New York,2021-11-29,6643,79,,
US,New York,2021-11-29,10172,102,,
US,New York,2021-11-29,147988,2356,,
US,New York,2021-11-29,5278,66,,
US,New York,2021-11-29,1978,34,,
US,New York,2021-11-30,34399,413,,
US,New York,2021-11-30,5988,122,,
US,New York,2021-11-30,213364,6806,,
US,New York,2021-11-30,28212,434,,
US,New York,2021-11-30,9983,157,,
US,New York,2021-11-30,9729,113,,
US,New York,2021-11-30,14985,195,,
US,New York,2021-11-30,12834,175,,
US,New York,2021-11-30,5547,95,,
US,New York,2021-11-30,8099,48,,
US,New York,2021-11-30,5693,113,,
US,New York,2021-11-30,6094,89,,
US,New York,2021-11-30,4399,51,,
US,New York,2021-11-30,37964,510,,
US,New York,2021-11-30,124803,2050,,
US,New York,2021-11-30,2984,38,,
US,New York,2021-11-30,5415,26,,
US,New York,2021-11-30,7854,115,,
US,New York,2021-11-30,8633,144,,
US,New York,2021-11-30,4931,89,,
US,New York,2021-11-30,513,3,,
US,New York,2021-11-30,8312,143,,
US,New York,2021-11-30,11388,106,,
US,New York,2021-11-30,350081,10971,,
US,New York,2021-11-30,4203,40,,
US,New York,2021-11-30,7221,76,,
US,New York,2021-11-30,7365,109,,
US,New York,2021-11-30,97658,1253,,
US,New York,2021-11-30,7191,162,,
US,New York,2021-11-30,226135,3332,,
US,New York,2021-11-30,176798,4665,,
US,New York,2021-11-30,28724,419,,
US,New York,2021-11-30,33196,643,,
US,New York,2021-11-30,59393,818,,
US,New York,2021-11-30,11683,119,,
US,New York,2021-11-30,62183,944,,
US,New York,2021-11-30,5494,96,,
US,New York,2021-11-30,14170,135,,
US,New York,2021-11-30,5370,63,,
US,New York,2021-11-30,0,339,,
US,New York,2021-11-30,13145,101,,
US,New York,2021-11-30,326894,10411,,
US,New York,2021-11-30,17411,193,,
US,New York,2021-11-30,92809,1973,,
US,New York,2021-11-30,55509,783,,
US,New York,2021-11-30,24658,225,,
US,New York,2021-11-30,19328,245,,
US,New York,2021-11-30,2681,24,,
US,New York,2021-11-30,1933,20,,
US,New York,2021-11-30,3245,67,,
US,New York,2021-11-30,12815,143,,
US,New York,2021-11-30,12484,190,,
US,New York,2021-11-30,255453,3688,,
US,New York,2021-11-30,9588,90,,
US,New York,2021-11-30,6344,73,,
US,New York,2021-11-30,7414,61,,
US,New York,2021-11-30,19063,291,,
US,New York,2021-11-30,143,2,,
US,New York,2021-11-30,7300,96,,
US,New York,2021-11-30,6685,80,,
US,New York,2021-11-30,10251,103,,
US,New York,2021-11-30,148167,2356,,
US,New York,2021-11-30,5302,66,,
US,New York,2021-11-30,1985,34,,
US,New York,2021-12-01,34583,414,,
US,New York,2021-12-01,6028,122,,
US,New York,2021-12-01,213593,6810,,
US,New York,2021-12-01,28368,435,,
US,New York,2021-12-01,10082,159,,
US,New York,2021-12-01,9787,113,,
US,New York,2021-12-01,15116,197,,
US,New York,2021-12-01,12916,175,,
US,New York,2021-12-01,5587,96,,
US,New York,2021-12-01,8146,48,,
US,New York,2021-12-01,5753,113,,
US,New York,2021-12-01,6113,89,,
US,New York,2021-12-01,4443,52,,
US,New York,2021-12-01,38083,510,,
US,New York,2021-12-01,125685,2060,,
US,New York,2021-12-01,3005,38,,
US,New York,2021-12-01,5451,26,,
US,New York,2021-12-01,7890,115,,
US,New York,2021-12-01,8711,144,,
US,New York,2021-12-01,4962,89,,
US,New York,2021-12-01,516,3,,
US,New York,2021-12-01,8394,143,,
US,New York,2021-12-01,11484,106,,
US,New York,2021-12-01,350540,10976,,
US,New York,2021-12-01,4240,40,,
US,New York,2021-12-01,7263,77,,
US,New York,2021-12-01,7412,109,,
US,New York,2021-12-01,98224,1256,,
US,New York,2021-12-01,7246,162,,
US,New York,2021-12-01,226764,3335,,
US,New York,2021-12-01,177167,4667,,
US,New York,2021-12-01,28947,419,,
US,New York,2021-12-01,33390,646,,
US,New York,2021-12-01,59728,818,,
US,New York,2021-12-01,11776,119,,
US,New York,2021-12-01,62410,944,,
US,New York,2021-12-01,5568,96,,
US,New York,2021-12-01,14282,135,,
US,New York,2021-12-01,5411,63,,
US,New York,2021-12-01,0,340,,
US,New York,2021-12-01,13194,101,,
US,New York,2021-12-01,327404,10420,,
US,New York,2021-12-01,17502,193,,
US,New York,2021-12-01,92981,1973,,
US,New York,2021-12-01,55617,783,,
US,New York,2021-12-01,24878,227,,
US,New York,2021-12-01,19437,245,,
US,New York,2021-12-01,2723,24,,
US,New York,2021-12-01,1954,20,,
US,New York,2021-12-01,3293,68,,
US,New York,2021-12-01,12945,143,,
US,New York,2021-12-01,12556,191,,
US,New York,2021-12-01,256329,3692,,
US,New York,2021-12-01,9663,90,,
US,New York,2021-12-01,6413,73,,
US,New York,2021-12-01,7431,61,,
US,New York,2021-12-01,19155,292,,
US,New York,2021-12-01,140,2,,
US,New York,2021-12-01,7374,96,,
US,New York,2021-12-01,6755,80,,
US,New York,2021-12-01,10346,103,,
US,New York,2021-12-01,148454,2356,,
US,New York,2021-12-01,5356,67,,
